RESERVOIR node 9 KROKNESVATN
reservoir_init_fr= 0.66000
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin tot_outflow
2022 12 30 0 2.4100 100.4100 9999999.0000 10.1510 229.0580 433.2576 1.0526 0.0000 7.8400 0.0000 2.6318 0.0000 10.4718 
2022 12 31 0 3.9900 116.2200 9999999.0000 10.1317 229.3666 433.2652 1.0542 0.0000 7.8400 0.0000 2.7093 0.0000 10.5493 
2023 1 1 0 3.1100 112.5700 9999999.0000 10.1067 229.5922 433.2707 1.0553 0.0000 7.8400 0.0000 2.7659 0.0000 10.6059 
2023 1 2 0 2.6300 149.2600 9999999.0000 10.0737 229.7696 433.2751 1.0562 0.0000 7.8400 0.0000 2.8104 0.0000 10.6504 
2023 1 3 0 2.3400 154.5400 9999999.0000 10.0360 229.9156 433.2787 1.0569 0.0000 7.8400 0.0000 2.8470 0.0000 10.6870 
2023 1 4 0 2.1900 114.6400 9999999.0000 9.9965 230.0424 433.2818 1.0576 0.0000 7.8400 0.0000 2.8788 0.0000 10.7188 
2023 1 5 0 2.1200 144.1600 9999999.0000 9.9614 230.1576 433.2846 1.0582 0.0000 7.8400 0.0000 2.9077 0.0000 10.7477 
2023 1 6 0 2.0500 126.0400 9999999.0000 9.9257 230.2615 433.2872 1.0587 0.0000 7.8400 0.0000 2.9338 0.0000 10.7738 
2023 1 7 0 2.2700 102.5400 9999999.0000 9.8103 230.3719 433.2899 1.0592 0.0000 7.8400 0.0000 2.9615 0.0000 10.8015 
2023 1 8 0 7.2600 75.8000 9999999.0000 9.7217 230.8946 433.3027 1.0618 0.0000 7.8400 0.0000 3.0927 0.0000 10.9327 
2023 1 9 0 11.5000 133.2800 9999999.0000 9.6963 231.7625 433.3240 1.0662 0.0000 7.8400 0.0000 3.3105 0.0000 11.1505 
2023 1 10 0 8.2000 130.4400 9999999.0000 9.7082 232.3340 433.3381 1.0691 0.0000 7.8400 0.0000 3.4539 0.0000 11.2939 
2023 1 11 0 6.5900 96.6800 9999999.0000 9.5977 232.7479 433.3482 1.0711 0.0000 7.8400 0.0000 3.5577 0.0000 11.3977 
2023 1 12 0 5.6100 89.9500 9999999.0000 9.5330 233.0646 433.3560 1.0727 0.0000 7.8400 0.0000 3.6372 0.0000 11.4772 
2023 1 13 0 4.7300 82.8000 9999999.0000 9.5210 233.2992 433.3618 1.0739 0.0000 7.8400 0.0000 3.6961 0.0000 11.5361 
2023 1 14 0 4.0300 94.7100 9999999.0000 9.5200 233.4695 433.3659 1.0748 0.0000 7.8400 0.0000 3.7388 0.0000 11.5788 
2023 1 15 0 3.8100 70.7800 9999999.0000 9.5200 233.6176 433.3696 1.0755 0.0000 7.8400 0.0000 3.7760 0.0000 11.6160 
2023 1 16 0 3.7300 139.7600 9999999.0000 9.5200 233.7558 433.3730 1.0762 0.0000 7.8400 0.0000 3.8106 0.0000 11.6506 
2023 1 17 0 3.5100 134.1900 9999999.0000 9.5200 233.8724 433.3758 1.0768 0.0000 7.8400 0.0000 3.8399 0.0000 11.6799 
2023 1 18 0 3.5700 138.3800 9999999.0000 9.5200 233.9917 433.3788 1.0774 0.0000 7.8400 0.0000 3.8698 0.0000 11.7098 
2023 1 19 0 3.0300 148.5600 9999999.0000 9.5200 234.0627 433.3805 1.0777 0.0000 7.8400 0.0000 3.8877 0.0000 11.7277 
2023 1 20 0 2.8400 162.5000 9999999.0000 9.5200 234.1162 433.3818 1.0780 0.0000 7.8400 0.0000 3.9011 0.0000 11.7411 
2023 1 21 0 2.6700 150.1900 9999999.0000 9.5200 234.1542 433.3828 1.0782 0.0000 7.8400 0.0000 3.9106 0.0000 11.7506 
