POWERSTATION node 6 SVEIGSHYL_I
init_Power = 0.00000
penstock_config = SHARED
headloss_coef = 0.200000
yyyy mm dd hh [m3/s]    [Euro/MWh]  [fr_g0] [m3/s] [m3/s] [Euro] [Euro] [m] [m] [MWh] [Euro] [Euro] [GWh/Mm3]
yyyy mm dd hh Up_Inflow Price Action_g0 tot_outflow auto_qmin income startstopCost Hnetto Hbrutto Power adjust_cost profit est_eekv
2022 12 21 0 4.7200 223.3000 0.8000 4.7200 0.0000 14294.6940 0.0000 64.5443 69.0000 64.0156 0.0000 14294.6940 0.1570
2022 12 22 0 4.7200 201.9700 0.8000 4.7200 0.0000 12929.2401 0.0000 64.5443 69.0000 64.0156 0.0000 12929.2401 0.1570
2022 12 23 0 4.7200 193.2900 0.8000 4.7200 0.0000 12373.5838 0.0000 64.5443 69.0000 64.0156 0.0000 12373.5838 0.1570
2022 12 24 0 4.7200 142.3700 0.8000 4.7200 0.0000 9113.9072 0.0000 64.5443 69.0000 64.0156 0.0000 9113.9072 0.1570
2022 12 25 0 4.7200 129.4400 0.8000 4.7200 0.0000 8286.1854 0.0000 64.5443 69.0000 64.0156 0.0000 8286.1854 0.1570
2022 12 26 0 4.7200 111.7200 0.8000 4.7200 0.0000 7151.8281 0.0000 64.5443 69.0000 64.0156 0.0000 7151.8281 0.1570
2022 12 27 0 4.7200 141.3500 0.8000 4.7200 0.0000 9048.6120 0.0000 64.5443 69.0000 64.0156 0.0000 9048.6120 0.1570
2022 12 28 0 4.7200 122.1300 0.8000 4.7200 0.0000 7818.2307 0.0000 64.5443 69.0000 64.0156 0.0000 7818.2307 0.1570
2022 12 29 0 4.7200 96.2800 0.8000 4.7200 0.0000 6163.4263 0.0000 64.5443 69.0000 64.0156 0.0000 6163.4263 0.1570
2022 12 30 0 4.7200 100.4100 0.8000 4.7200 0.0000 6427.8113 0.0000 64.5443 69.0000 64.0156 0.0000 6427.8113 0.1570
2022 12 31 0 4.7200 116.2200 0.8000 4.7200 0.0000 7439.8985 0.0000 64.5443 69.0000 64.0156 0.0000 7439.8985 0.1570
2023 1 1 0 4.7200 112.5700 0.8000 4.7200 0.0000 7206.2413 0.0000 64.5443 69.0000 64.0156 0.0000 7206.2413 0.1570
2023 1 2 0 4.7200 149.2600 0.8000 4.7200 0.0000 9554.9750 0.0000 64.5443 69.0000 64.0156 0.0000 9554.9750 0.1570
2023 1 3 0 4.7200 154.5400 0.8000 4.7200 0.0000 9892.9775 0.0000 64.5443 69.0000 64.0156 0.0000 9892.9775 0.1570
2023 1 4 0 4.7200 114.6400 0.8000 4.7200 0.0000 7338.7536 0.0000 64.5443 69.0000 64.0156 0.0000 7338.7536 0.1570
2023 1 5 0 4.7200 144.1600 0.8000 4.7200 0.0000 9228.4958 0.0000 64.5443 69.0000 64.0156 0.0000 9228.4958 0.1570
2023 1 6 0 4.7200 126.0400 0.8000 4.7200 0.0000 8068.5321 0.0000 64.5443 69.0000 64.0156 0.0000 8068.5321 0.1570
2023 1 7 0 4.7200 102.5400 0.8000 4.7200 0.0000 6564.1644 0.0000 64.5443 69.0000 64.0156 0.0000 6564.1644 0.1570
2023 1 8 0 4.7200 75.8000 0.8000 4.7200 0.0000 4852.3862 0.0000 64.5443 69.0000 64.0156 0.0000 4852.3862 0.1570
2023 1 9 0 4.7200 133.2800 0.8000 4.7200 0.0000 8532.0052 0.0000 64.5443 69.0000 64.0156 0.0000 8532.0052 0.1570
2023 1 10 0 4.7200 130.4400 0.8000 4.7200 0.0000 8350.2010 0.0000 64.5443 69.0000 64.0156 0.0000 8350.2010 0.1570
2023 1 11 0 4.7200 96.6800 0.8000 4.7200 0.0000 6189.0327 0.0000 64.5443 69.0000 64.0156 0.0000 6189.0327 0.1570
2023 1 12 0 4.7200 89.9500 0.8000 4.7200 0.0000 5756.5782 0.0000 64.5261 68.9817 63.9975 0.0000 5756.5782 0.1569
2023 1 13 0 4.7200 82.8000 0.8000 4.7200 0.0000 5295.1904 0.0000 64.4797 68.9354 63.9516 0.0000 5295.1904 0.1568
2023 1 14 0 4.7200 94.7100 0.8000 4.7200 0.0000 6051.2989 0.0000 64.4206 68.8763 63.8929 0.0000 6051.2989 0.1567
2023 1 15 0 4.7200 70.7800 0.8000 4.7200 0.0000 4517.9176 0.0000 64.3576 68.8133 63.8304 0.0000 4517.9176 0.1565
2023 1 16 0 4.7200 139.7600 0.8000 4.7200 0.0000 8912.0218 0.0000 64.2932 68.7489 63.7666 0.0000 8912.0218 0.1564
2023 1 17 0 4.7200 134.1900 0.8000 4.7200 0.0000 8548.1024 0.0000 64.2276 68.6832 63.7015 0.0000 8548.1024 0.1562
2023 1 18 0 4.7200 138.3800 0.8000 4.7200 0.0000 8805.9009 0.0000 64.1612 68.6169 63.6356 0.0000 8805.9009 0.1560
2023 1 19 0 4.7200 148.5600 0.8000 4.7200 0.0000 9443.6444 0.0000 64.0929 68.5485 63.5679 0.0000 9443.6444 0.1559
2023 1 20 0 4.7200 162.5000 0.8000 4.7200 0.0000 10318.3083 0.0000 64.0217 68.4774 63.4973 0.0000 10318.3083 0.1557
2023 1 21 0 4.7200 150.1900 0.8000 4.7200 0.0000 9525.8405 0.0000 63.9491 68.4047 63.4253 0.0000 9525.8405 0.1555
2023 1 22 0 4.7200 151.8000 0.8000 4.7200 0.0000 9616.8538 0.0000 63.8753 68.3310 63.3521 0.0000 9616.8538 0.1553
2023 1 23 0 4.7200 197.7300 0.8000 4.7200 0.0000 12512.2564 0.0000 63.8021 68.2578 63.2795 0.0000 12512.2564 0.1552
2023 1 24 0 4.7200 184.5400 0.8000 4.7200 0.0000 11664.1785 0.0000 63.7288 68.1845 63.2068 0.0000 11664.1785 0.1550
2023 1 25 0 4.7200 137.5700 0.8000 4.7200 0.0000 8685.2823 0.0000 63.6549 68.1106 63.1335 0.0000 8685.2823 0.1548
2023 1 26 0 4.7200 132.3800 0.8000 4.7200 0.0000 8348.2596 0.0000 63.5836 68.0393 63.0628 0.0000 8348.2596 0.1546
2023 1 27 0 2.5370 154.0500 0.4300 2.5370 0.0000 4707.2644 0.0000 66.7044 67.9917 30.5567 0.0000 4707.2644 0.1394
2023 1 28 0 0.0000 116.8100 0.0000 0.0000 0.0000 0.0000 1.0000 67.9905 67.9905 0.0000 0.0000 -1.0000 0.0000
2023 1 29 0 0.0000 102.3700 0.0000 0.0000 0.0000 0.0000 0.0000 68.0133 68.0133 0.0000 0.0000 0.0000 0.0000
2023 1 30 0 0.0000 90.0000 0.0000 0.0000 0.0000 0.0000 0.0000 68.0380 68.0380 0.0000 0.0000 0.0000 0.0000
2023 1 31 0 0.0000 105.1200 0.0000 0.0000 0.0000 0.0000 0.0000 68.0662 68.0662 0.0000 0.0000 0.0000 0.0000
2023 2 1 0 0.0000 103.8300 0.0000 0.0000 0.0000 0.0000 0.0000 68.0960 68.0960 0.0000 0.0000 0.0000 0.0000
2023 2 2 0 0.0000 145.2800 0.0000 0.0000 0.0000 0.0000 0.0000 68.1299 68.1299 0.0000 0.0000 0.0000 0.0000
2023 2 3 0 0.0000 113.1000 0.0000 0.0000 0.0000 0.0000 0.0000 68.1665 68.1665 0.0000 0.0000 0.0000 0.0000
